gene_id,total_count,samples_detected,samples_with_10_or_more
ENSG00000159685,3637,36,36
ENSG00000165060,3636,36,35
ENSG00000259972,3636,36,34
ENSG00000187650,3635,36,35
ENSG00000225177,3634,36,36
ENSG00000111199,3634,36,34
ENSG00000165338,3633,36,36
ENSG00000171700,3633,36,36
ENSG00000246575,3632,36,35
ENSG00000278912,3632,35,32
ENSG00000133111,3631,35,34
ENSG00000143061,3630,36,36
ENSG00000109771,3630,36,35
ENSG00000178445,3629,35,30
ENSG00000186188,3628,36,35
ENSG00000189195,3627,36,36
ENSG00000135144,3627,36,36
ENSG00000166803,3626,36,36
ENSG00000163006,3622,36,34
ENSG00000175787,3618,36,35
ENSG00000128602,3617,36,33
ENSG00000169951,3616,36,34
ENSG00000221909,3613,36,35
ENSG00000264247,3612,36,35
ENSG00000196668,3611,36,35
ENSG00000196369,3610,36,36
ENSG00000186665,3609,36,36
ENSG00000114859,3607,36,36
ENSG00000096996,3605,17,12
ENSG00000182400,3602,36,36
ENSG00000168421,3601,16,12
ENSG00000132570,3601,36,35
ENSG00000150630,3598,25,24
ENSG00000196466,3597,36,36
ENSG00000157911,3594,36,36
ENSG00000176108,3594,36,35
ENSG00000173546,3590,35,32
ENSG00000144045,3589,36,31
ENSG00000280798,3588,36,36
ENSG00000130701,3588,36,34
ENSG00000237438,3588,36,34
ENSG00000182108,3587,35,33
ENSG00000072832,3584,36,36
ENSG00000197885,3583,36,35
ENSG00000171320,3583,36,34
ENSG00000136244,3582,23,17
ENSG00000278619,3576,36,36
ENSG00000241015,3576,36,35
ENSG00000131188,3575,36,36
ENSG00000161405,3573,17,12
ENSG00000123689,3567,33,31
ENSG00000144647,3566,36,36
ENSG00000170364,3565,36,35
ENSG00000276291,3565,36,35
ENSG00000130544,3564,36,36
ENSG00000147573,3562,24,24
ENSG00000196150,3562,36,36
ENSG00000237886,3561,36,35
ENSG00000233184,3560,35,34
ENSG00000189114,3560,36,36
ENSG00000100739,3555,25,23
ENSG00000197594,3554,36,36
ENSG00000180257,3554,36,36
ENSG00000267121,3553,19,13
ENSG00000145982,3552,36,36
ENSG00000198331,3551,36,36
ENSG00000173581,3551,36,36
ENSG00000101417,3550,36,36
ENSG00000061918,3549,25,24
ENSG00000149256,3547,36,36
ENSG00000182667,3547,24,24
ENSG00000213337,3546,36,36
ENSG00000188807,3542,36,35
ENSG00000107864,3541,36,36
ENSG00000237172,3541,36,36
ENSG00000139974,3539,36,36
ENSG00000079482,3536,36,36
ENSG00000008516,3535,35,26
ENSG00000166263,3534,36,36
ENSG00000182118,3533,36,36
ENSG00000101624,3533,36,36
ENSG00000160284,3533,36,36
ENSG00000185883,3532,36,35
ENSG00000186007,3531,35,29
ENSG00000155858,3528,36,36
ENSG00000111671,3528,36,36
ENSG00000090447,3526,36,36
ENSG00000256683,3524,36,36
ENSG00000075884,3522,12,12
ENSG00000077348,3522,36,36
ENSG00000138795,3518,29,20
ENSG00000172403,3518,33,28
ENSG00000232024,3518,36,36
ENSG00000182405,3518,36,34
ENSG00000130830,3517,34,24
ENSG00000095370,3517,28,12
ENSG00000001630,3516,36,36
ENSG00000127124,3515,36,36
ENSG00000114473,3515,36,36
ENSG00000172156,3515,21,13
ENSG00000185379,3515,36,33
ENSG00000108370,3515,36,34
ENSG00000130684,3515,36,36
ENSG00000236088,3514,36,34
ENSG00000251152,3513,36,34
ENSG00000100450,3513,12,12
ENSG00000129932,3511,36,36
ENSG00000162493,3509,24,22
ENSG00000271976,3508,36,34
ENSG00000176697,3508,32,24
ENSG00000005189,3505,36,35
ENSG00000169087,3503,36,35
ENSG00000163472,3502,36,36
ENSG00000231609,3502,36,35
ENSG00000173432,3498,28,17
ENSG00000143479,3497,35,34
ENSG00000129810,3497,36,36
ENSG00000170464,3496,36,34
ENSG00000188833,3496,36,33
ENSG00000188026,3496,36,35
ENSG00000152049,3495,35,31
ENSG00000197779,3495,36,35
ENSG00000280123,3494,36,36
ENSG00000155367,3493,36,36
ENSG00000085644,3493,36,36
ENSG00000103489,3493,36,35
ENSG00000149564,3492,36,34
ENSG00000174500,3491,36,36
ENSG00000120334,3490,36,36
ENSG00000067992,3489,36,32
ENSG00000151304,3487,36,36
ENSG00000206190,3487,29,25
ENSG00000197927,3484,36,36
ENSG00000123080,3482,36,34
ENSG00000149531,3481,36,36
ENSG00000186891,3480,22,13
ENSG00000203791,3480,36,36
ENSG00000185875,3478,36,36
ENSG00000227719,3477,36,35
ENSG00000121440,3473,26,23
ENSG00000186493,3473,36,34
ENSG00000126970,3472,36,36
ENSG00000265763,3471,36,34
ENSG00000267321,3471,36,35
ENSG00000139239,3470,36,35
ENSG00000280237,3462,36,32
ENSG00000241484,3462,35,33
ENSG00000189298,3461,36,35
ENSG00000166166,3461,36,35
ENSG00000108423,3456,36,35
ENSG00000007968,3455,33,30
ENSG00000231412,3450,26,15
ENSG00000272870,3449,36,33
ENSG00000108590,3449,36,36
ENSG00000135763,3446,34,34
ENSG00000161653,3445,36,35
ENSG00000205269,3443,36,34
ENSG00000279253,3443,36,36
ENSG00000164241,3439,36,35
ENSG00000213694,3438,31,23
ENSG00000244486,3436,34,32
ENSG00000189369,3427,36,32
ENSG00000184517,3425,36,36
ENSG00000197429,3421,36,36
ENSG00000240356,3421,36,36
ENSG00000205659,3418,36,36
ENSG00000143127,3417,35,35
ENSG00000112305,3417,36,36
ENSG00000197279,3415,36,35
ENSG00000141441,3414,36,36
ENSG00000117090,3411,13,12
ENSG00000177076,3409,36,36
ENSG00000171916,3408,36,36
ENSG00000255026,3407,26,13
ENSG00000171169,3406,36,35
ENSG00000150893,3406,36,34
ENSG00000166922,3406,36,35
ENSG00000278600,3405,36,36
ENSG00000169252,3404,36,34
ENSG00000118596,3401,32,25
ENSG00000138756,3400,36,36
ENSG00000277879,3400,36,36
ENSG00000181016,3399,36,35
ENSG00000130598,3397,35,30
ENSG00000186827,3396,16,12
ENSG00000204177,3394,35,35
ENSG00000173208,3394,12,12
ENSG00000244045,3393,36,36
ENSG00000280433,3390,36,35
ENSG00000157765,3388,36,32
ENSG00000188542,3385,36,35
ENSG00000168405,3385,22,14
ENSG00000253671,3385,33,30
ENSG00000237943,3385,24,19
ENSG00000175048,3384,35,34
ENSG00000185973,3382,36,36
ENSG00000188211,3380,35,35
ENSG00000119004,3378,35,35
ENSG00000239569,3378,36,36
ENSG00000182648,3378,36,36
ENSG00000162894,3377,23,14
ENSG00000077420,3376,15,12
ENSG00000120262,3375,36,35
ENSG00000212864,3374,36,36
ENSG00000172728,3373,36,34
ENSG00000068078,3370,36,35
ENSG00000125843,3366,35,35
ENSG00000263874,3363,36,35
ENSG00000123496,3361,24,23
ENSG00000184068,3361,36,35
ENSG00000177508,3360,36,36
ENSG00000014138,3356,36,36
ENSG00000105894,3355,24,24
ENSG00000073737,3352,30,23
ENSG00000173114,3351,25,16
ENSG00000159618,3350,34,26
ENSG00000169972,3349,36,36
ENSG00000237493,3349,36,36
ENSG00000204335,3348,35,33
ENSG00000215769,3346,36,34
ENSG00000100311,3346,36,36
ENSG00000285976,3345,36,35
ENSG00000157240,3344,35,34
ENSG00000151743,3343,36,35
ENSG00000269044,3343,36,36
ENSG00000197808,3342,36,35
ENSG00000100154,3342,36,36
ENSG00000175711,3341,36,35
ENSG00000265982,3340,36,35
ENSG00000246082,3339,36,35
ENSG00000087253,3339,36,35
ENSG00000155760,3335,36,36
ENSG00000197044,3335,35,34
ENSG00000137094,3334,36,34
ENSG00000143801,3329,36,34
ENSG00000160352,3327,36,36
ENSG00000177202,3327,36,35
ENSG00000236255,3326,36,36
ENSG00000183621,3320,36,36
ENSG00000168389,3318,34,33
ENSG00000173928,3318,36,35
ENSG00000120942,3317,36,33
ENSG00000105270,3316,36,29
ENSG00000170917,3315,36,36
ENSG00000247626,3314,35,34
ENSG00000235501,3313,36,35
ENSG00000129195,3311,36,35
ENSG00000189325,3305,35,29
ENSG00000118513,3304,36,34
ENSG00000147138,3304,13,12
ENSG00000163040,3303,36,36
ENSG00000155465,3302,36,36
ENSG00000128512,3301,36,36
ENSG00000142920,3297,36,36
ENSG00000186212,3297,36,34
ENSG00000163508,3296,12,12
ENSG00000189362,3293,36,34
ENSG00000156795,3292,36,36
ENSG00000181284,3292,35,35
ENSG00000134901,3291,36,36
ENSG00000063761,3291,36,34
ENSG00000185291,3290,36,33
ENSG00000280120,3288,36,35
ENSG00000236698,3286,36,36
ENSG00000078081,3285,36,32
ENSG00000137760,3278,36,36
ENSG00000187908,3278,20,10
ENSG00000259674,3278,36,35
ENSG00000185761,3278,36,36
ENSG00000129757,3277,36,34
ENSG00000122176,3276,36,34
ENSG00000135617,3274,36,35
ENSG00000161642,3273,36,36
ENSG00000010626,3272,36,36
ENSG00000066629,3272,33,28
ENSG00000269352,3272,36,35
ENSG00000143919,3270,36,36
ENSG00000133433,3266,36,36
ENSG00000176678,3263,33,30
ENSG00000181085,3262,36,34
ENSG00000177374,3260,35,33
ENSG00000272316,3257,36,36
ENSG00000166682,3256,35,31
ENSG00000235703,3255,36,35
ENSG00000151413,3254,36,36
ENSG00000143867,3250,36,35
ENSG00000132394,3250,36,36
ENSG00000147394,3248,36,36
ENSG00000174177,3248,36,36
ENSG00000148835,3244,36,36
ENSG00000165115,3243,36,35
ENSG00000163093,3239,36,35
ENSG00000166352,3238,36,36
ENSG00000167840,3236,36,36
ENSG00000210077,3236,36,35
ENSG00000146374,3235,24,21
ENSG00000271122,3235,35,33
ENSG00000197165,3234,36,34
ENSG00000172578,3231,13,12
ENSG00000176182,3230,36,36
ENSG00000106588,3226,36,36
ENSG00000037897,3226,35,35
ENSG00000119723,3225,36,36
ENSG00000100429,3224,36,34
ENSG00000000460,3223,36,35
ENSG00000171574,3223,36,35
ENSG00000132004,3221,36,34
ENSG00000138829,3220,28,25
ENSG00000175505,3219,36,36
ENSG00000243279,3218,35,35
ENSG00000154874,3216,33,29
ENSG00000124102,3215,36,34
ENSG00000122870,3213,30,29
ENSG00000259772,3211,36,34
ENSG00000273599,3210,36,35
ENSG00000167637,3210,36,36
ENSG00000170175,3209,36,36
ENSG00000122574,3208,36,36
ENSG00000262468,3207,36,36
ENSG00000080947,3204,36,35
ENSG00000092470,3204,36,35
ENSG00000215883,3203,36,34
ENSG00000248008,3202,36,35
ENSG00000130881,3200,36,35
ENSG00000278784,3199,36,35
ENSG00000198353,3197,36,36
ENSG00000185905,3197,14,12
ENSG00000173917,3197,26,24
ENSG00000085552,3196,36,34
ENSG00000172167,3196,36,36
ENSG00000268573,3196,36,35
ENSG00000062370,3194,36,34
ENSG00000214279,3193,36,36
ENSG00000172671,3192,36,35
ENSG00000215421,3191,36,35
ENSG00000140832,3190,36,34
ENSG00000100359,3187,36,36
ENSG00000144061,3185,36,36
ENSG00000124875,3185,33,26
ENSG00000163026,3184,35,34
ENSG00000147174,3183,36,36
ENSG00000196391,3181,36,35
ENSG00000172828,3180,36,34
ENSG00000172171,3179,36,36
ENSG00000171806,3178,36,35
ENSG00000160563,3178,36,35
ENSG00000172137,3177,33,28
ENSG00000255455,3176,36,34
ENSG00000064201,3175,15,13
ENSG00000102221,3174,36,36
ENSG00000175283,3174,36,34
ENSG00000065534,3173,36,35
ENSG00000018699,3171,36,36
ENSG00000058056,3171,36,35
ENSG00000205155,3166,36,36
ENSG00000159882,3166,36,34
ENSG00000222009,3163,36,35
ENSG00000156853,3163,34,34
ENSG00000170927,3162,35,27
ENSG00000126860,3162,26,15
ENSG00000254858,3161,36,35
ENSG00000128596,3160,36,36
ENSG00000122778,3159,36,36
ENSG00000221843,3158,36,36
ENSG00000151692,3157,36,28
ENSG00000153956,3157,26,25
ENSG00000175352,3157,28,24
ENSG00000185361,3154,36,36
ENSG00000172260,3152,25,23
ENSG00000188130,3152,36,35
ENSG00000253838,3148,12,11
ENSG00000161914,3147,36,36
ENSG00000177483,3146,36,36
ENSG00000146776,3146,36,35
ENSG00000083635,3146,36,36
ENSG00000205978,3143,36,34
ENSG00000186300,3143,36,36
ENSG00000048342,3141,36,36
ENSG00000240291,3141,36,36
ENSG00000196646,3141,36,36
ENSG00000111850,3140,36,36
ENSG00000226964,3140,36,36
ENSG00000245648,3140,36,36
ENSG00000161265,3138,36,35
ENSG00000124444,3138,36,35
ENSG00000121413,3138,35,32
ENSG00000215018,3137,35,34
ENSG00000173436,3135,36,35
ENSG00000085999,3131,36,34
ENSG00000135299,3130,36,36
ENSG00000137491,3130,36,32
ENSG00000110881,3130,36,34
ENSG00000119782,3129,36,36
ENSG00000155592,3129,35,35
ENSG00000239521,3128,36,35
ENSG00000196976,3127,36,35
ENSG00000134146,3127,36,35
ENSG00000100365,3122,21,17
ENSG00000196967,3121,36,36
ENSG00000092096,3120,35,31
ENSG00000249631,3119,36,35
ENSG00000196782,3117,36,36
ENSG00000105419,3117,27,25
ENSG00000155755,3116,36,36
ENSG00000267369,3116,12,12
ENSG00000183615,3109,36,35
ENSG00000135441,3108,36,36
ENSG00000160094,3105,36,35
ENSG00000237506,3105,36,28
ENSG00000221944,3099,36,36
ENSG00000180884,3098,35,34
ENSG00000274615,3096,36,36
ENSG00000265018,3095,36,25
ENSG00000186017,3092,36,34
ENSG00000144395,3089,36,36
ENSG00000137857,3087,36,34
ENSG00000254726,3086,36,34
ENSG00000266053,3086,36,35
ENSG00000106772,3082,36,35
ENSG00000122481,3081,36,35
ENSG00000169635,3078,36,35
ENSG00000166133,3077,36,36
ENSG00000175322,3077,36,36
ENSG00000117114,3076,34,31
ENSG00000163121,3076,35,31
ENSG00000172824,3076,36,35
ENSG00000277161,3073,36,35
ENSG00000261150,3070,35,32
ENSG00000166321,3069,36,35
ENSG00000100479,3065,36,34
ENSG00000176473,3064,36,36
ENSG00000186377,3063,34,33
ENSG00000177181,3059,36,32
ENSG00000175643,3056,36,36
ENSG00000224945,3053,36,35
ENSG00000072201,3050,36,36
ENSG00000102302,3050,36,36
ENSG00000102359,3049,36,34
ENSG00000168140,3048,36,33
ENSG00000125895,3047,35,31
ENSG00000172345,3045,36,34
ENSG00000128604,3044,36,35
ENSG00000180155,3044,36,36
ENSG00000232533,3043,36,36
ENSG00000132003,3042,36,36
ENSG00000225526,3041,36,35
ENSG00000176410,3041,36,35
ENSG00000187773,3041,35,31
ENSG00000125508,3039,36,35
ENSG00000088305,3038,36,36
ENSG00000105708,3038,36,34
ENSG00000198482,3038,36,36
ENSG00000116761,3037,36,35
ENSG00000103343,3037,36,33
ENSG00000178199,3036,25,16
ENSG00000104154,3036,36,35
ENSG00000065328,3035,35,32
ENSG00000031691,3034,36,36
ENSG00000121690,3034,36,33
ENSG00000118655,3033,36,36
ENSG00000181826,3033,36,36
ENSG00000148082,3033,34,30
ENSG00000187554,3030,35,35
ENSG00000184454,3029,36,36
ENSG00000146950,3029,36,35
ENSG00000104369,3026,36,34
ENSG00000108242,3026,36,35
ENSG00000197776,3026,36,35
ENSG00000105732,3026,36,35
ENSG00000233913,3024,36,36
ENSG00000274471,3020,36,36
ENSG00000184083,3018,36,34
ENSG00000110801,3015,36,36
ENSG00000246067,3014,36,35
ENSG00000205129,3013,36,35
ENSG00000184924,3010,36,35
ENSG00000181524,3007,36,36
ENSG00000169105,3007,36,35
ENSG00000152348,3005,36,36
ENSG00000135407,3005,36,35
ENSG00000008382,3005,36,36
ENSG00000162148,3003,36,32
ENSG00000167767,3001,36,32
ENSG00000145569,3000,36,25
ENSG00000168803,2998,36,35
ENSG00000089847,2997,36,36
ENSG00000204860,2996,36,32
ENSG00000187800,2992,36,36
ENSG00000198056,2992,36,34
ENSG00000166188,2990,36,31
ENSG00000125538,2989,32,29
ENSG00000164638,2987,36,36
ENSG00000107186,2987,29,24
ENSG00000186871,2986,36,36
ENSG00000173451,2986,36,36
ENSG00000167371,2985,36,36
ENSG00000176222,2985,36,36
ENSG00000103226,2981,36,35
ENSG00000178852,2981,36,36
ENSG00000197943,2979,36,31
ENSG00000087245,2978,24,24
ENSG00000133962,2977,35,34
ENSG00000188906,2975,23,22
ENSG00000171970,2975,36,36
ENSG00000083807,2975,36,36
ENSG00000230715,2972,36,36
ENSG00000179715,2971,27,17
ENSG00000135314,2970,36,35
ENSG00000205534,2969,36,36
ENSG00000245970,2966,36,36
ENSG00000182749,2965,36,35
ENSG00000167103,2965,36,36
ENSG00000196793,2965,34,31
ENSG00000158402,2964,36,36
ENSG00000179922,2964,36,34
ENSG00000178026,2962,36,36
ENSG00000176842,2961,36,36
ENSG00000163638,2960,36,34
ENSG00000228393,2960,36,36
ENSG00000187626,2958,36,36
ENSG00000184508,2951,36,34
ENSG00000154710,2948,36,36
ENSG00000174028,2945,36,36
ENSG00000125434,2944,36,35
ENSG00000099284,2943,36,31
ENSG00000247572,2942,36,35
ENSG00000132744,2942,36,32
ENSG00000213213,2940,36,36
ENSG00000233024,2936,36,33
ENSG00000167733,2936,36,36
ENSG00000158186,2935,32,27
ENSG00000213020,2935,36,36
ENSG00000268812,2934,36,36
ENSG00000110318,2933,36,36
ENSG00000148702,2933,33,27
ENSG00000269867,2930,36,36
ENSG00000278530,2927,27,20
ENSG00000186889,2926,36,34
ENSG00000151474,2925,36,36
ENSG00000263847,2925,36,35
ENSG00000204764,2924,36,34
ENSG00000174109,2923,36,36
ENSG00000048471,2920,36,36
ENSG00000150477,2920,36,36
ENSG00000112320,2919,36,33
ENSG00000141040,2919,35,34
ENSG00000159784,2916,35,33
ENSG00000154146,2916,36,36
ENSG00000185909,2915,36,35
ENSG00000240053,2915,36,36
ENSG00000175691,2915,36,34
ENSG00000179886,2914,35,35
ENSG00000122224,2913,12,12
ENSG00000235016,2913,36,35
ENSG00000228486,2911,36,35
ENSG00000088727,2910,36,36
ENSG00000172456,2906,36,35
ENSG00000230409,2906,36,36
ENSG00000116151,2905,36,36
ENSG00000168040,2905,36,36
ENSG00000250654,2905,36,36
ENSG00000140479,2902,36,33
ENSG00000151136,2900,29,20
ENSG00000091262,2899,35,34
ENSG00000154839,2899,36,34
ENSG00000111181,2898,36,34
ENSG00000135111,2896,32,30
ENSG00000135100,2895,36,35
ENSG00000156345,2894,36,36
ENSG00000156500,2893,36,36
ENSG00000255284,2893,36,36
ENSG00000256771,2893,36,35
ENSG00000168152,2892,36,36
ENSG00000149557,2884,33,24
ENSG00000107614,2884,36,35
ENSG00000222011,2883,36,36
ENSG00000248049,2882,36,36
ENSG00000261799,2880,36,35
ENSG00000149639,2880,36,35
ENSG00000237424,2877,36,36
ENSG00000106991,2875,36,33
ENSG00000008128,2873,36,35
ENSG00000276180,2873,36,36
ENSG00000246228,2870,36,35
ENSG00000113532,2869,19,14
ENSG00000188878,2869,36,36
ENSG00000154175,2864,33,26
ENSG00000070669,2864,36,36
ENSG00000174944,2862,23,19
ENSG00000177576,2862,36,36
ENSG00000175305,2858,35,33
ENSG00000103061,2858,36,36
ENSG00000169562,2857,36,34
ENSG00000137218,2856,36,35
ENSG00000167656,2855,33,25
ENSG00000127720,2855,36,35
ENSG00000261884,2855,35,34
ENSG00000246763,2853,36,35
ENSG00000221947,2850,36,32
ENSG00000246985,2850,28,24
ENSG00000215158,2849,36,36
ENSG00000169193,2846,36,35
ENSG00000088881,2845,36,34
ENSG00000189157,2843,36,33
ENSG00000228589,2842,36,36
ENSG00000156127,2842,36,34
ENSG00000163431,2839,30,23
ENSG00000248019,2838,36,36
ENSG00000134490,2838,36,36
ENSG00000237223,2837,34,29
ENSG00000285744,2836,34,27
ENSG00000235576,2835,12,12
ENSG00000166845,2835,36,35
ENSG00000146426,2832,36,35
ENSG00000120693,2832,36,35
ENSG00000129696,2831,36,36
ENSG00000174628,2831,36,36
ENSG00000004777,2829,36,34
ENSG00000184979,2829,36,34
ENSG00000137462,2823,35,33
ENSG00000102384,2820,36,35
ENSG00000278484,2819,34,25
ENSG00000167981,2819,36,36
ENSG00000162344,2818,29,22
ENSG00000165995,2818,36,36
ENSG00000106100,2817,36,33
ENSG00000151773,2817,35,35
ENSG00000182621,2815,33,33
ENSG00000184178,2813,36,36
ENSG00000104524,2812,35,34
ENSG00000169071,2812,36,33
ENSG00000112218,2811,36,32
ENSG00000177694,2810,36,35
ENSG00000166396,2810,33,23
ENSG00000273033,2805,36,35
ENSG00000164077,2804,36,33
ENSG00000154864,2804,34,32
ENSG00000130810,2804,35,35
ENSG00000164406,2803,36,33
ENSG00000165675,2803,35,34
ENSG00000070371,2803,36,36
ENSG00000147650,2802,34,28
ENSG00000144120,2801,36,35
ENSG00000163406,2800,36,34
ENSG00000147586,2800,36,35
ENSG00000135045,2800,36,36
ENSG00000180953,2799,36,35
ENSG00000158292,2798,36,35
ENSG00000167555,2798,35,35
ENSG00000168026,2797,36,36
ENSG00000175906,2797,35,29
ENSG00000078589,2796,12,12
ENSG00000139725,2796,36,36
ENSG00000111696,2795,36,36
ENSG00000155016,2794,36,35
ENSG00000167720,2794,36,36
ENSG00000162755,2793,36,35
ENSG00000106484,2793,36,36
ENSG00000226688,2792,36,34
ENSG00000183763,2790,36,35
ENSG00000169955,2790,36,34
ENSG00000169629,2789,36,36
ENSG00000204175,2787,34,29
ENSG00000170264,2784,36,35
ENSG00000122507,2783,36,36
ENSG00000114698,2782,36,34
ENSG00000124217,2781,35,33
ENSG00000134461,2780,35,35
ENSG00000270696,2779,36,34
ENSG00000054967,2778,36,34
ENSG00000119042,2776,36,36
ENSG00000168061,2773,36,35
ENSG00000168661,2773,36,35
ENSG00000274422,2772,36,35
ENSG00000162738,2771,36,32
ENSG00000124143,2769,35,32
ENSG00000149527,2766,34,25
ENSG00000083812,2765,36,35
ENSG00000100890,2762,36,35
ENSG00000149927,2761,35,34
ENSG00000112182,2760,13,12
ENSG00000180525,2759,36,36
ENSG00000136040,2759,33,28
ENSG00000279117,2758,35,35
ENSG00000152253,2757,36,33
ENSG00000167136,2757,36,36
ENSG00000259943,2755,36,35
ENSG00000233864,2755,36,32
ENSG00000164162,2754,36,36
ENSG00000117010,2752,36,35
ENSG00000187049,2752,36,35
ENSG00000198932,2751,36,35
ENSG00000106976,2751,36,34
ENSG00000140030,2747,13,12
ENSG00000182165,2746,36,36
ENSG00000187676,2746,36,36
ENSG00000259250,2746,36,34
ENSG00000275895,2745,36,34
ENSG00000273899,2744,36,34
ENSG00000214389,2736,36,36
ENSG00000118939,2736,36,36
ENSG00000115956,2735,14,13
ENSG00000268027,2735,13,12
ENSG00000223509,2733,36,34
ENSG00000277476,2733,36,34
ENSG00000184162,2733,36,34
ENSG00000187792,2730,35,33
ENSG00000251364,2729,35,34
ENSG00000140848,2729,36,36
ENSG00000180611,2727,36,35
ENSG00000138271,2726,36,32
ENSG00000172379,2726,36,35
ENSG00000261087,2722,36,34
ENSG00000004139,2722,35,35
ENSG00000239697,2720,36,28
ENSG00000087903,2720,36,36
ENSG00000274272,2718,36,35
ENSG00000164142,2717,36,35
ENSG00000186666,2716,35,33
ENSG00000198208,2716,36,34
ENSG00000198618,2716,36,36
ENSG00000086848,2715,36,35
ENSG00000234684,2715,36,34
ENSG00000130038,2714,36,31
ENSG00000168806,2711,35,35
ENSG00000183317,2708,35,32
ENSG00000113356,2708,35,34
ENSG00000119673,2708,36,36
ENSG00000177406,2707,36,34
ENSG00000205084,2707,36,35
ENSG00000235609,2707,36,36
ENSG00000162949,2706,34,27
ENSG00000105137,2706,35,28
ENSG00000244560,2704,36,36
ENSG00000092068,2704,36,36
ENSG00000267080,2703,36,34
ENSG00000144182,2701,36,36
ENSG00000228782,2701,36,35
ENSG00000053702,2700,35,34
ENSG00000176055,2699,35,35
ENSG00000238072,2698,36,36
ENSG00000136895,2696,36,34
ENSG00000102796,2696,36,36
ENSG00000168826,2695,36,36
ENSG00000099377,2695,36,34
ENSG00000186603,2692,36,27
ENSG00000127249,2690,35,31
ENSG00000113273,2690,36,34
ENSG00000160062,2686,35,34
ENSG00000244513,2686,36,34
ENSG00000229944,2685,36,36
ENSG00000173480,2684,36,36
ENSG00000123444,2682,36,34
ENSG00000010318,2681,36,35
ENSG00000138623,2681,36,32
ENSG00000100031,2681,36,34
ENSG00000123154,2680,36,36
ENSG00000228242,2679,36,36
ENSG00000258839,2679,36,35
ENSG00000132911,2678,33,33
ENSG00000131153,2677,36,33
ENSG00000243753,2672,36,34
ENSG00000005379,2672,32,28
ENSG00000178917,2667,35,34
ENSG00000136383,2667,36,34
ENSG00000143590,2666,36,33
ENSG00000146410,2666,36,35
ENSG00000278318,2665,36,35
ENSG00000178385,2660,36,36
ENSG00000186205,2658,35,35
ENSG00000104490,2658,23,12
ENSG00000013503,2657,35,34
ENSG00000142544,2657,36,35
ENSG00000237238,2655,35,35
ENSG00000186162,2653,36,36
ENSG00000121903,2652,36,35
ENSG00000169246,2652,36,36
ENSG00000139211,2649,28,23
ENSG00000145824,2646,29,17
ENSG00000179859,2644,36,36
ENSG00000255423,2641,36,36
ENSG00000078319,2640,36,34
ENSG00000276600,2638,36,36
ENSG00000142408,2637,35,32
ENSG00000182195,2635,30,27
ENSG00000250903,2633,36,36
ENSG00000123892,2627,36,35
ENSG00000261824,2627,36,36
ENSG00000198590,2625,36,36
ENSG00000089091,2625,36,36
ENSG00000261183,2624,36,35
ENSG00000132970,2623,36,36
ENSG00000160392,2623,36,36
ENSG00000097096,2622,36,36
